Date,Open,High,Low,Close,Volume,OpenInt
2008-11-28,23.627,23.777,23.31,23.538,492728,0
2008-12-01,23.123,24.371,22.586,22.586,1138416,0
2008-12-02,22.776,23.36,22.409,23.36,953788,0
2008-12-03,22.913,23.935,22.656,23.915,1600507,0
2008-12-04,23.588,24.034,22.399,22.726,1317758,0
2008-12-05,22.766,23.588,21.962,23.39,1197498,0
2008-12-08,23.807,23.955,23.42,23.757,1115575,0
2008-12-09,23.27,24.054,23.251,23.588,1160419,0
2008-12-10,23.787,24.193,23.667,23.875,1329877,0
2008-12-11,23.617,23.984,23.211,23.41,1317555,0
2008-12-12,22.796,23.757,22.746,23.588,940682,0
2008-12-15,23.627,23.727,23.073,23.4,888383,0
2008-12-16,23.538,24.529,23.538,24.52,1139658,0
2008-12-17,24.341,24.876,23.856,24.461,1025349,0
2008-12-18,24.539,24.788,23.856,24.094,1069051,0
2008-12-19,24.341,24.549,24.084,24.173,1828984,0
2008-12-22,24.252,24.341,23.856,24.212,1036044,0
2008-12-23,24.361,24.421,24.074,24.321,1186056,0
2008-12-24,24.451,24.451,24.084,24.302,292130,0
2008-12-26,24.381,24.411,24.024,24.361,393280,0
2008-12-29,24.331,24.966,23.984,24.896,1210689,0
2008-12-30,25.174,25.7,25.065,25.64,1201931,0
2008-12-31,25.412,26.462,25.412,26.334,901181,0
2009-01-02,26.442,26.462,25.798,26.066,1260748,0
2009-01-05,25.937,26.115,24.807,24.966,1953100,0
2009-01-06,25.134,25.193,24.441,24.619,1663378,0
2009-01-07,24.351,24.936,24.292,24.52,1290073,0
2009-01-08,24.47,24.698,24.143,24.451,1006931,0
2009-01-09,24.451,24.668,23.945,24.391,993268,0
2009-01-12,24.391,24.411,24.034,24.183,829119,0
2009-01-13,24.173,24.421,23.945,24.143,728077,0
2009-01-14,23.817,23.984,23.42,23.807,1300046,0
2009-01-15,23.836,24.47,23.499,24.311,1013610,0
2009-01-16,24.539,24.768,23.994,24.461,1248509,0
2009-01-20,24.461,24.52,23.509,23.647,1270610,0
2009-01-21,23.905,24.114,22.846,23.529,1244981,0
2009-01-22,24.114,25.045,23.757,24.778,2522459,0
2009-01-23,24.232,25.203,24.232,24.956,929006,0
2009-01-26,25.144,26.115,25.124,25.967,1741644,0
2009-01-27,26.145,26.641,25.997,26.561,1649451,0
2009-01-28,26.759,27.146,26.561,27.097,1572867,0
2009-01-29,26.74,26.978,26.621,26.721,1508267,0
2009-01-30,26.779,27.335,26.779,27.038,1654976,0
2009-02-02,26.819,27.325,26.501,26.918,1355725,0
2009-02-03,27.018,27.801,26.868,27.582,1678186,0
2009-02-04,27.632,27.929,27.215,27.375,1296932,0
2009-02-05,27.136,27.721,26.928,27.502,1042118,0
2009-02-06,27.602,28.316,27.502,28.166,1525303,0
2009-02-09,28.176,28.425,27.682,28.316,1400758,0
2009-02-10,28.068,28.336,27.444,27.702,1443657,0
2009-02-11,27.869,28.613,27.642,28.346,1654006,0
2009-02-12,27.999,29.158,27.869,29.158,1773867,0
2009-02-13,29.049,29.168,28.633,28.792,1136874,0
2009-02-17,27.919,28.673,27.077,28.385,1475075,0
2009-02-18,28.523,28.9,27.959,28.673,2240890,0
2009-02-19,29.763,30.774,29.267,29.545,4335972,0
2009-02-20,29.396,29.733,28.96,29.545,2450669,0
2009-02-23,29.713,30.03,28.831,28.841,2388391,0
2009-02-24,29.119,29.98,28.99,29.624,2562237,0
2009-02-25,29.535,30.06,29.049,29.683,1994419,0
2009-02-26,29.783,30,28.019,28.266,2757022,0
2009-02-27,27.919,28.484,27.741,28.019,4016878,0
2009-03-02,27.255,27.255,25.085,25.193,4178039,0
2009-03-03,25.451,25.907,25.213,25.402,2301168,0
2009-03-04,25.61,26.404,25.53,26.264,3109426,0
2009-03-05,25.67,26.452,25.67,26.155,2366286,0
2009-03-06,26.264,26.651,25.59,26.125,1971071,0
2009-03-09,26.115,26.759,25.987,26.174,1251277,0
2009-03-10,26.354,27.572,26.264,27.502,2365437,0
2009-03-11,27.552,27.751,26.988,27.097,1726370,0
2009-03-12,27.008,28.336,26.898,28.108,1776525,0
2009-03-13,27.692,28.504,27.682,28.316,1788395,0
2009-03-16,29.188,29.237,28.375,28.425,1556123,0
2009-03-17,28.385,28.92,27.929,28.92,1248233,0
2009-03-18,28.831,28.94,28.176,28.395,1478149,0
2009-03-19,28.355,28.553,27.483,27.612,1313802,0
2009-03-20,27.632,27.909,27.205,27.315,1338282,0
2009-03-23,27.751,28.246,27.315,28.226,1085087,0
2009-03-24,27.989,29.059,27.492,28.108,1390743,0
2009-03-25,27.939,28.742,27.869,28.455,1435181,0
2009-03-26,28.563,29.545,28.543,29.029,1504014,0
2009-03-27,28.742,29.129,28.445,28.504,1041223,0
2009-03-30,28.355,28.653,28.019,28.583,709401,0
2009-03-31,28.692,32.657,28.583,30.833,9166742,0
2009-04-01,30.239,30.624,29.663,29.99,3228517,0
2009-04-02,30.456,30.644,29.426,29.693,2386358,0
2009-04-03,29.882,29.931,28.99,29.574,1236021,0
2009-04-06,29.307,30.01,29.138,29.515,1338746,0
2009-04-07,29.168,29.475,28.722,28.811,908873,0
2009-04-08,28.821,29.307,28.762,29.119,1014518,0
2009-04-09,29.723,30.367,28.91,29.069,814427,0
2009-04-13,28.92,29.683,28.851,29.426,1034850,0
2009-04-14,29.326,29.535,28.752,29.129,1179155,0
2009-04-15,29,29.406,28.762,29.386,935265,0
2009-04-16,29.475,29.971,29.346,29.812,960768,0
2009-04-17,29.832,30.229,28.95,30.09,934669,0
2009-04-20,29.555,30,29.436,29.505,833849,0
2009-04-21,29.317,31.12,28.97,30.536,3927887,0
2009-04-22,30.239,30.387,29.485,29.822,1319202,0
2009-04-23,29.029,30.684,28.762,30.624,2213268,0
2009-04-24,30.684,31.765,30.496,31.606,2199339,0
2009-04-27,31.715,31.963,30.546,30.664,1734669,0
2009-04-28,30.724,31.11,29.594,30.367,1726353,0
2009-04-29,30.734,31.15,29.832,30.863,1331666,0
2009-04-30,31.685,32.201,29.941,30.664,2317245,0
2009-05-01,30.387,30.754,29.465,29.921,1689961,0
2009-05-04,29.98,30.07,29.287,29.852,1322081,0
2009-05-05,29.743,29.872,29.456,29.763,1517794,0
2009-05-06,30.01,30.01,29,29.436,1593174,0
2009-05-07,29.624,29.753,29.138,29.475,2056107,0
2009-05-08,29.783,30,29.089,29.733,1642542,0
2009-05-11,29.644,29.802,29.188,29.574,977576,0
2009-05-12,29.723,30.09,29.574,29.961,1007546,0
2009-05-13,29.693,30.377,29.555,30.258,1498496,0
2009-05-14,30.239,31.14,30.04,30.664,2124423,0
2009-05-15,30.556,30.556,29.564,29.733,2338844,0
2009-05-18,29.812,31.338,29.733,30.556,2051278,0
2009-05-19,30.596,31.13,30.447,31.041,1347188,0
2009-05-20,31.19,31.348,30.664,30.754,1203248,0
2009-05-21,30.516,30.674,29.495,29.584,1538838,0
2009-05-22,29.584,29.931,29.376,29.673,1314263,0
2009-05-26,29.535,29.902,29.247,29.793,1715415,0
2009-05-27,29.832,30.327,29.653,29.802,1975863,0
2009-05-28,29.98,30.278,29.515,29.663,1309890,0
2009-05-29,29.783,30.07,29.456,29.98,3510520,0
2009-06-01,30.317,30.476,30.01,30.288,1413432,0
2009-06-02,30.337,30.863,30.249,30.387,1620387,0
2009-06-03,30.229,30.377,29.862,30.09,1085067,0
2009-06-04,30.189,30.526,29.961,30.347,1217092,0
2009-06-05,30.417,30.506,29.862,30.169,1169022,0
2009-06-08,29.941,30.229,29.783,29.842,1296518,0
2009-06-09,29.971,30.11,29.584,29.733,1051149,0
2009-06-10,29.247,30.11,28.9,29.515,1089007,0
2009-06-11,29.495,29.98,29.485,29.584,1258781,0
2009-06-12,29.505,29.743,29.089,29.644,837855,0
2009-06-15,29.336,29.336,28.782,28.92,1124226,0
2009-06-16,28.89,29.257,28.475,28.583,1116696,0
2009-06-17,27.81,30.407,27.81,30,3488872,0
2009-06-18,29.99,32.042,29.931,31.616,3633367,0
2009-06-19,31.894,32.171,31.001,31.318,2630053,0
2009-06-22,30.971,31.507,30.714,31.27,1746678,0
2009-06-23,31.12,31.874,31.091,31.695,2117318,0
2009-06-24,31.844,32.815,31.2,31.735,1476352,0
2009-06-25,31.765,33.251,31.646,33.102,2057242,0
2009-06-26,33.152,33.152,32.498,33.092,2129149,0
2009-06-29,33.172,33.668,32.894,33.578,1413880,0
2009-06-30,33.598,33.598,33.053,33.391,1263558,0
2009-07-01,32.954,33.945,32.885,33.618,1409310,0
2009-07-02,33.261,33.381,32.687,32.885,1500421,0
2009-07-06,32.785,33.538,32.785,33.449,1381110,0
2009-07-07,33.449,33.698,33.331,33.41,1153159,0
2009-07-08,33.628,33.747,33.361,33.459,1176029,0
2009-07-09,33.449,33.668,32.934,33.073,1789550,0
2009-07-10,33.034,33.291,32.32,32.765,1573428,0
2009-07-13,32.736,33.221,32.607,33.221,1211295,0
2009-07-14,32.706,33.341,32.617,33.202,1229369,0
2009-07-15,33.509,33.945,33.053,33.202,1401413,0
2009-07-16,33.202,33.202,32.607,33.004,1770424,0
2009-07-17,32.954,33.429,32.587,32.944,1288898,0
2009-07-20,32.974,33.044,32.32,32.706,1040763,0
2009-07-21,32.944,33.271,32.508,33.231,1274563,0
2009-07-22,33.024,33.598,32.875,33.152,1050200,0
2009-07-23,33.202,34.103,33.182,33.885,1259661,0
2009-07-24,33.786,34.272,33.786,34.192,618762,0
2009-07-27,34.262,34.679,33.658,34.609,1283924,0
2009-07-28,34.5,34.669,33.945,34.342,1316769,0
2009-07-29,34.183,35.135,33.449,34.441,2331479,0
2009-07-30,34.768,35.036,34.47,34.629,1018101,0
2009-07-31,34.619,35.016,34.392,34.421,888791,0
2009-08-03,34.282,34.619,33.529,34.599,851242,0
2009-08-04,34.926,35.036,34.202,34.896,1504415,0
2009-08-05,34.976,34.976,34.035,34.272,857871,0
2009-08-06,34.352,34.431,33.738,33.836,1018121,0
2009-08-07,33.856,34.342,33.806,34.153,563678,0
2009-08-10,34.025,34.292,33.708,34.005,653715,0
2009-08-11,34.005,34.738,33.728,34.579,1065779,0
2009-08-12,34.46,34.788,34.252,34.322,862956,0
2009-08-13,34.322,34.431,34.035,34.143,810664,0
2009-08-14,34.322,34.332,33.628,34.065,802309,0
2009-08-17,33.965,34.302,33.806,34.212,1105121,0
2009-08-18,34.192,34.559,34.015,34.302,647114,0
2009-08-19,34.262,34.778,34.262,34.748,764275,0
2009-08-20,34.798,34.986,34.382,34.896,753054,0
2009-08-21,34.866,35.323,34.798,34.926,722471,0
2009-08-24,35.085,35.243,34.798,34.886,928294,0
2009-08-25,34.956,35.173,34.778,34.788,1201303,0
2009-08-26,34.788,34.866,34.539,34.768,757430,0
2009-08-27,34.768,34.807,34.232,34.709,1064273,0
2009-08-28,34.798,35.085,34.51,35.036,905333,0
2009-08-31,35.193,35.193,34.679,34.976,757997,0
2009-09-01,35.095,35.343,34.539,34.629,997807,0
2009-09-02,34.609,34.798,34.232,34.262,993312,0
2009-09-03,34.332,34.332,34.005,34.163,502318,0
2009-09-04,34.282,34.589,34.035,34.5,905043,0
2009-09-08,34.669,34.669,34.272,34.49,937595,0
2009-09-09,34.559,35.957,34.322,35.857,1765301,0
2009-09-10,35.818,36.017,35.432,35.977,910641,0
2009-09-11,36.195,36.195,35.808,36.106,582615,0
2009-09-14,36.056,36.145,35.887,35.907,488891,0
2009-09-15,35.927,35.927,35.075,35.273,1096954,0
2009-09-16,35.442,35.51,34.689,35.5,1027380,0
2009-09-17,35.432,35.818,35.353,35.739,1183365,0
2009-09-18,35.828,36.651,35.789,36.482,1577672,0
2009-09-21,36.007,36.453,35.769,36.106,860688,0
2009-09-22,36.284,36.393,35.422,35.53,809930,0
2009-09-23,35.452,35.828,35.115,35.62,1433257,0
2009-09-24,35.719,35.838,35.472,35.71,681064,0
2009-09-25,35.65,36.175,35.57,35.66,753172,0
2009-09-28,35.799,36.621,35.64,36.542,713280,0
2009-09-29,36.047,36.869,35.7,36.671,775017,0
2009-09-30,36.641,36.71,35.838,36.314,856791,0
2009-10-01,36.324,36.502,35.273,35.343,840997,0
2009-10-02,35.095,35.462,34.549,35.363,1137605,0
2009-10-05,35.333,36.364,35.065,36.344,1169243,0
2009-10-06,36.423,36.581,36.096,36.165,719350,0
2009-10-07,36.037,36.393,35.719,36.393,601168,0
2009-10-08,36.601,36.819,36.492,36.671,795325,0
2009-10-09,36.691,36.889,36.532,36.789,620982,0
2009-10-12,36.809,37.573,36.75,37.503,743386,0
2009-10-13,37.414,37.721,37.136,37.236,836722,0
2009-10-14,37.433,37.692,37.206,37.533,1087870,0
2009-10-15,37.483,37.662,37.067,37.612,1333116,0
2009-10-16,37.701,38.137,37.146,37.345,1743775,0
2009-10-19,37.136,37.355,36.126,36.443,2490134,0
2009-10-20,36.472,36.879,36.334,36.462,1472391,0
2009-10-21,36.482,36.631,36.047,36.056,700601,0
2009-10-22,34.807,36.155,34.807,35.867,965407,0
2009-10-23,35.887,35.947,35.243,35.491,794556,0
2009-10-26,35.57,35.838,34.411,34.49,1567517,0
2009-10-27,34.48,34.539,34.113,34.163,1845291,0
2009-10-28,33.945,34.262,33.618,33.638,1633154,0
2009-10-29,33.766,34.372,33.578,34.292,1387440,0
2009-10-30,34.212,34.827,34.094,34.113,1297086,0
2009-11-02,34.025,35.154,33.965,34.996,1594400,0
2009-11-03,34.936,35.154,34.659,35.026,1141852,0
2009-11-04,34.48,35.026,33.796,34.699,1913798,0
2009-11-05,34.996,35.075,34.173,34.519,1989865,0
2009-11-06,34.441,35.173,34.113,35.056,1131719,0
2009-11-09,35.135,35.828,35.065,35.828,916702,0
2009-11-10,35.62,35.799,35.452,35.56,693896,0
2009-11-11,35.67,36.383,35.65,35.927,844241,0
2009-11-12,35.997,36.096,35.52,35.57,558301,0
2009-11-13,35.57,35.818,35.491,35.64,889855,0
2009-11-16,35.749,36.522,35.749,36.076,979905,0
2009-11-17,35.957,36.037,35.53,35.65,878986,0
2009-11-18,35.67,35.67,35.263,35.55,494786,0
2009-11-19,35.491,35.491,34.876,35.213,537856,0
2009-11-20,35.085,35.183,34.768,34.836,958334,0
2009-11-23,34.916,35.59,34.856,35.233,762302,0
2009-11-24,35.749,36.829,35.233,36.72,1912595,0
2009-11-25,36.889,37.543,36.74,37.473,1062267,0
2009-11-27,36.948,36.998,36.502,36.631,479167,0
2009-11-30,37.692,37.692,36.74,36.76,1525199,0
2009-12-01,37.126,37.463,36.76,37.216,886377,0
2009-12-02,36.819,37.91,36.462,37.345,1232307,0
2009-12-03,36.701,38.009,36.482,36.958,1143667,0
2009-12-04,37.285,37.632,37.077,37.563,1248999,0
2009-12-07,37.662,37.989,37.463,37.593,1028717,0
2009-12-08,37.453,37.662,37.226,37.433,618706,0
2009-12-09,37.295,37.543,37.116,37.315,882201,0
2009-12-10,37.652,38.217,37.424,37.94,1012263,0
2009-12-11,37.692,38.107,37.563,37.94,861191,0
2009-12-14,38.028,38.444,37.87,38.306,827935,0
2009-12-15,38.257,38.316,37.76,38.019,1094923,0
2009-12-16,38.147,38.277,37.86,37.91,949578,0
2009-12-17,37.82,37.94,37.364,37.593,725721,0
2009-12-18,37.493,38.009,37.453,37.751,1141703,0
2009-12-21,38.058,38.444,37.989,38.375,712358,0
2009-12-22,38.355,38.831,38.355,38.682,593842,0
2009-12-23,39.108,39.555,39.058,39.445,967566,0
2009-12-24,39.525,39.605,39.356,39.555,252097,0
2009-12-28,39.515,39.782,39.425,39.762,609162,0
2009-12-29,39.802,39.812,39.495,39.545,942752,0
2009-12-30,39.375,39.535,39.338,39.465,531000,0
2009-12-31,39.535,39.892,39.188,39.258,690787,0
2010-01-04,39.347,40.099,39.347,39.932,864066,0
2010-01-05,39.862,39.862,39.198,39.535,588622,0
2010-01-06,39.585,39.665,39.425,39.665,810418,0
2010-01-07,39.792,39.792,39.168,39.347,722935,0
2010-01-08,39.098,39.188,38.692,39.058,708412,0
2010-01-11,39.138,39.645,38.801,39.415,521859,0
2010-01-12,39.308,39.535,39.078,39.366,664177,0
2010-01-13,39.545,40.626,39.515,40.526,1409008,0
2010-01-14,40.486,40.913,40.279,40.734,824480,0
2010-01-15,40.853,40.863,40.416,40.536,784231,0
2010-01-19,40.566,42.122,40.566,41.457,1656901,0
2010-01-20,41.28,41.755,40.753,41.17,691280,0
2010-01-21,41.061,41.061,40.03,40.049,1342114,0
2010-01-22,39.665,39.772,39.098,39.158,1419601,0
2010-01-25,39.268,39.425,38.861,39.039,991666,0
2010-01-26,38.901,38.901,38.604,38.653,769472,0
2010-01-27,38.534,38.653,38.267,38.514,817941,0
2010-01-28,38.663,38.712,37.969,38.028,965536,0
2010-01-29,38.127,38.524,37.84,38.028,1099283,0
2010-02-01,38.127,38.365,37.682,38.058,1358783,0
2010-02-02,38.227,39.238,37.88,39.158,1661452,0
2010-02-03,38.981,39.198,38.127,39.01,1610120,0
2010-02-04,38.781,39.039,37.82,37.85,1112853,0
2010-02-05,37.76,37.959,37.087,37.85,1485572,0
2010-02-08,37.85,37.85,37.315,37.355,849342,0
2010-02-09,37.612,38.038,37.394,37.76,867885,0
2010-02-10,37.652,37.731,37.067,37.404,519990,0
2010-02-11,37.305,37.76,37.077,37.662,771894,0
2010-02-12,37.443,37.77,36.928,37.741,704793,0
2010-02-16,38.147,38.306,37.731,38.257,602768,0
2010-02-17,38.326,38.514,38.237,38.247,961900,0
2010-02-18,38.237,38.644,38.167,38.554,769043,0
2010-02-19,38.414,38.921,38.385,38.761,925587,0
2010-02-22,38.961,39.019,38.454,39.01,792441,0
2010-02-23,39.048,39.435,38.544,38.634,1500695,0
2010-02-24,38.821,39.328,38.731,39.258,1465206,0
2010-02-25,38.951,39.465,37.275,39.347,2271358,0
2010-02-26,39.338,39.565,39.128,39.435,1188424,0
2010-03-01,39.555,39.872,39.505,39.762,1518478,0
2010-03-02,39.762,40.069,39.525,39.722,1081935,0
2010-03-03,39.712,39.812,39.415,39.585,964905,0
2010-03-04,39.555,39.684,39.258,39.505,1208456,0
2010-03-05,39.665,40.249,39.475,40.199,1038742,0
2010-03-08,40.149,40.149,39.595,39.645,1710335,0
2010-03-09,39.545,40.149,39.108,39.822,1340972,0
2010-03-10,39.702,40.338,39.674,40.219,1180655,0
2010-03-11,40.119,40.674,40.02,40.616,1433247,0
2010-03-12,40.773,41.071,40.416,41.001,1809713,0
2010-03-15,40.893,40.893,39.415,39.922,4332990,0
2010-03-16,40.209,40.576,39.188,40.289,2189225,0
2010-03-17,40.139,40.456,39.972,40.269,1642667,0
2010-03-18,40.299,40.606,40.079,40.416,1330568,0
2010-03-19,40.466,40.973,39.872,40.059,1436471,0
2010-03-22,39.952,40.406,39.892,40.309,1047652,0
2010-03-23,40.516,41.14,40.426,41.031,1149783,0
2010-03-24,40.863,41.13,40.674,41.071,1242427,0
2010-03-25,41.348,41.388,40.983,41.011,1297496,0
2010-03-26,41.22,41.23,40.744,40.943,1200624,0
2010-03-29,40.943,41.547,40.893,41.457,1643824,0
2010-03-30,41.467,41.864,41.24,41.775,1183557,0
2010-03-31,41.695,41.715,41.31,41.398,968572,0
2010-04-01,41.627,42.062,41.627,42.022,1059787,0
2010-04-05,42.072,42.072,41.824,41.904,722718,0
2010-04-06,41.735,41.755,41.467,41.577,1130527,0
2010-04-07,41.527,41.665,41.378,41.607,1212055,0
2010-04-08,41.537,41.814,41.3,41.765,1191799,0
2010-04-09,41.725,42.171,41.627,41.934,652846,0
2010-04-12,41.854,42.042,41.824,41.964,824817,0
2010-04-13,41.973,42.092,41.745,42.062,826865,0
2010-04-14,42.122,42.122,41.557,41.924,1026266,0
2010-04-15,41.814,42.012,41.617,42.002,913969,0
2010-04-16,42.359,42.359,41.804,42.171,1302405,0
2010-04-19,42.022,42.29,41.944,42.251,1056858,0
2010-04-20,42.399,43.043,42.161,42.944,990834,0
2010-04-21,42.993,42.993,42.548,42.796,1392449,0
2010-04-22,42.636,42.636,41.705,42.379,1370606,0
2010-04-23,42.281,42.855,41.982,42.766,1368669,0
2010-04-26,42.528,43.173,42.528,42.716,0,0
2010-04-27,42.617,42.875,41.655,41.705,1332939,0
2010-04-28,42.568,42.726,42.161,42.349,1415861,0
2010-04-29,42.548,42.963,42.241,42.489,1135234,0
2010-04-30,42.588,42.816,42.409,42.439,1014692,0
2010-05-03,42.518,43.183,42.399,43.043,1069819,0
2010-05-04,42.588,43.173,42.498,42.617,1814094,0
2010-05-05,42.399,43.271,42.379,43.202,1381043,0
2010-05-06,43.023,43.37,40.387,41.992,1755157,0
2010-05-07,42.319,43.083,40.953,41.617,3615746,0
2010-05-10,43.29,43.29,40.883,41.2,3395971,0
2010-05-11,41.15,42.935,41.15,42.776,2942235,0
2010-05-12,42.915,43.083,42.251,42.993,1813803,0
2010-05-13,43.053,43.817,42.696,43.34,1508384,0
2010-05-14,43.212,43.252,42.112,42.369,1511748,0
2010-05-17,42.518,42.726,41.655,42.201,1210608,0
2010-05-18,42.379,42.806,41.973,42.052,1583233,0
2010-05-19,42.905,43.747,42.022,43.34,3009861,0
2010-05-20,42.836,43.608,42.399,42.963,3044650,0
2010-05-21,42.558,42.646,41.884,42.489,2369253,0
2010-05-24,42.271,43.023,41.914,42.231,1467684,0
2010-05-25,41.577,42.211,40.903,42.191,1478025,0
2010-05-26,42.796,43.757,42.409,43.143,2197658,0
2010-05-27,43.667,43.945,43.46,43.807,1405241,0
2010-05-28,43.747,44.401,43.727,43.767,1330741,0
2010-06-01,43.4,43.667,42.726,42.746,1248302,0
2010-06-02,42.409,44.044,42.409,44.034,1134765,0
2010-06-03,44.034,44.57,43.887,44.541,901507,0
2010-06-04,44.054,44.124,43.113,43.31,1570958,0
2010-06-07,43.41,43.549,42.429,42.498,1318803,0
2010-06-08,42.498,42.518,41.438,41.894,2371460,0
2010-06-09,42.29,42.399,41.467,41.645,1739329,0
2010-06-10,42.241,42.925,41.814,42.349,1654093,0
2010-06-11,41.804,42.359,40.983,42.29,1660028,0
2010-06-14,42.479,42.766,41.725,42.319,1919266,0
2010-06-15,42.627,43.737,42.29,43.737,1321771,0
2010-06-16,43.33,43.777,43.33,43.549,917945,0
2010-06-17,43.618,43.887,43.261,43.867,816823,0
2010-06-18,43.867,43.867,43.34,43.618,1746920,0
2010-06-21,43.984,44.074,42.419,42.646,1820651,0
2010-06-22,42.726,43.35,42.608,42.796,1144506,0
2010-06-23,42.538,42.676,41.992,42.339,1373041,0
2010-06-24,42.201,42.578,42.082,42.191,742964,0
2010-06-25,42.191,42.508,41.735,42.211,1560819,0
2010-06-28,42.221,42.3,41.557,41.735,1274616,0
2010-06-29,41.24,41.447,40.665,40.863,1650498,0
2010-06-30,40.783,40.991,40.139,40.209,1845220,0
2010-07-01,40.099,40.396,39.218,40.289,2158828,0
2010-07-02,40.436,40.873,39.992,40.229,982303,0
2010-07-06,40.576,41.398,40.436,41.011,1909909,0
2010-07-07,41.11,41.637,40.586,41.637,1344839,0
2010-07-08,41.884,42.112,41.338,42.082,1519102,0
2010-07-09,42.082,42.309,41.834,42.201,965121,0
2010-07-12,42.281,42.319,41.944,42.201,639639,0
2010-07-13,42.528,42.954,42.498,42.846,863117,0
2010-07-14,42.855,43.5,42.716,43.5,1291532,0
2010-07-15,43.549,43.687,43.113,43.41,1076062,0
2010-07-16,43.5,43.777,42.3,42.459,1154587,0
2010-07-19,42.686,43.44,42.558,43.183,1943852,0
2010-07-20,42.796,43.023,42.528,43.023,900189,0
2010-07-21,43.003,43.53,42.746,43.053,1112011,0
2010-07-22,43.42,44.024,42.983,43.153,872706,0
2010-07-23,42.776,42.776,40.129,41.27,5050689,0
2010-07-26,41.13,41.824,41.011,41.735,1108894,0
2010-07-27,41.992,42.062,40.963,41.021,1394192,0
2010-07-28,41.001,41.12,39.992,40.011,1890194,0
2010-07-29,40.239,40.526,39.068,39.505,2326184,0
2010-07-30,39.366,40.328,38.991,40.139,1854726,0
2010-08-02,40.476,40.823,40.209,40.724,1191097,0
2010-08-03,40.724,40.953,40.416,40.496,1538285,0
2010-08-04,39.992,41.051,39.992,40.963,972158,0
2010-08-05,40.626,41.25,40.179,40.991,1383310,0
2010-08-06,40.991,41.11,40.556,40.853,1013633,0
2010-08-09,41.338,41.627,40.913,41.318,598706,0
2010-08-10,41.061,41.705,40.753,41.338,936487,0
2010-08-11,40.903,41.14,40.694,40.843,1291569,0
2010-08-12,40.416,41.358,40.416,41.16,1187740,0
2010-08-13,41.031,41.597,40.923,41.358,916804,0
2010-08-16,41.11,42.092,41.051,42.052,1392825,0
2010-08-17,42.389,42.993,42.042,42.598,1013604,0
2010-08-18,42.518,42.666,42.112,42.598,905633,0
2010-08-19,42.329,42.498,41.725,41.944,1064415,0
2010-08-20,41.944,42.319,41.775,41.814,1088080,0
2010-08-23,42.082,42.439,41.954,41.992,574502,0
2010-08-24,41.745,41.982,41.378,41.854,1135874,0
2010-08-25,41.775,42.359,41.627,42.201,1331741,0
2010-08-26,42.469,42.686,42.221,42.578,1197086,0
2010-08-27,42.746,43.38,42.459,43.36,1195129,0
2010-08-30,43.242,43.5,42.865,42.865,1019910,0
2010-08-31,42.608,42.925,42.469,42.686,1395565,0
2010-09-01,43.033,43.896,42.676,43.757,1289518,0
2010-09-02,43.757,44.461,43.43,44.451,1035329,0
2010-09-03,44.599,44.728,43.915,44.214,1002608,0
2010-09-07,43.143,44.698,43.143,44.361,947164,0
2010-09-08,44.471,44.698,44.252,44.371,672690,0
2010-09-09,44.708,44.748,44.361,44.521,718472,0
2010-09-10,43.559,43.559,42.191,42.696,5248944,0
2010-09-13,42.865,43.32,42.062,42.319,2646741,0
2010-09-14,42.339,42.538,41.944,42.112,1770395,0
2010-09-15,41.964,42.588,41.964,42.498,894719,0
2010-09-16,42.498,42.855,42.171,42.776,1182632,0
2010-09-17,43.281,43.47,42.846,42.905,1520283,0
2010-09-20,43.093,43.637,43.083,43.54,795150,0
2010-09-21,43.677,43.677,43.163,43.46,1269038,0
2010-09-22,43.45,43.687,43.281,43.569,947288,0
2010-09-23,43.37,43.964,43.133,43.34,922920,0
2010-09-24,43.737,44.599,43.697,44.272,1928308,0
2010-09-27,44.114,44.184,43.46,43.49,993025,0
2010-09-28,43.49,43.49,42.776,43.36,1170704,0
2010-09-29,43.232,43.35,42.3,42.309,2193061,0
2010-09-30,42.29,42.518,41.824,41.934,2046735,0
2010-10-01,42.3,43.559,41.795,42.983,4346648,0
2010-10-04,43.35,43.906,42.538,42.756,1901804,0
2010-10-05,43.043,44.024,42.983,43.877,1388684,0
2010-10-06,43.915,43.935,43.717,43.857,910692,0
2010-10-07,43.954,44.174,43.687,44.024,862265,0
2010-10-08,44.134,44.668,43.867,44.638,962941,0
2010-10-11,44.58,44.897,44.341,44.738,827684,0
2010-10-12,45.195,45.719,44.897,45.699,1924429,0
2010-10-13,45.769,45.987,45.61,45.937,1266691,0
2010-10-14,45.789,46.8,45.729,46.671,1968629,0
2010-10-15,46.71,47.047,46.473,46.938,1475858,0
2010-10-18,46.473,47.107,45.729,47.038,2782941,0
2010-10-19,46.542,46.899,45.937,46.483,2120252,0
2010-10-20,46.512,47.077,46.443,46.78,1078877,0
2010-10-21,46.968,47.038,46.343,46.691,998430,0
2010-10-22,46.681,46.681,46.146,46.343,735576,0
2010-10-25,46.661,46.978,46.363,46.572,548861,0
2010-10-26,46.373,46.453,46.106,46.176,692190,0
2010-10-27,45.957,46.284,45.61,46.185,747924,0
2010-10-28,46.423,46.611,45.789,45.947,619501,0
2010-10-29,45.937,46.274,45.719,46.235,482164,0
2010-11-01,46.433,46.829,45.878,46.225,682911,0
2010-11-02,48.623,50.744,47.602,48.663,4422080,0
2010-11-03,48.663,48.703,47.712,48.177,2350230,0
